x1,x2,y
retracting,contemnor,0
retraction,tight,0
retractors,archy,0
retrain,tempers,0
retraining,cassoulet,0
retrains,preoccupies,0
retrait,heer,0
retransfer,liabilities,0
retransmission,enforcer,0
retransmitting,riot,0
retransplantation,prunes,0
retread,spawned,0
retreat,histamine,0
retrenched,stanford,0
retrenchment,fusses,0
retry,compendious,0
retribution,psychoanalyze,0
retributive,groupage,0
retrieve,inartistic,0
retrievers,kingfisher,0
retrying,milliliters,0
retrocessional,homeopathic,0
retrofit,flails,0
retrofitted,shook,0
retrograded,outcomes,0
retrogrades,closure,0
retrogressing,produceable,0
retrogression,flushers,0
retrogressive,nongovernment,0
retrospectively,rictus,0
return,reverberant,0
returned,percussiveness,0
reuben,politicalization,0
reunifies,lyric,0
reunifying,rozzers,0
reunion,fed,0
reunions,furnish,0
reunites,sinkers,0
reuniting,owing,0
reuse,excision,0
revaccinate,phenomena,0
revaccinated,snowballed,0
revalidated,appliqued,0
revalued,flo,0
revalues,recolored,0
revamps,breaks,0
revanche,unsurfaced,0
revel,blowflies,0
revelatory,untinted,0
reveler,curium,0
revelers,fondues,0
reveling,luffed,0
revenue,changement,0
revenuers,poems,0
rever,fireplaces,0
reverberating,floribunda,0
reverbs,retial,0
reverence,rural,0
reverend,theropods,0
reverent,haloing,0
reverential,wellheads,0
reverify,maduros,0
revering,zodiacal,0
reversal,ja,0
reversed,interfaces,0
reversely,idolisation,0
reversible,symptoms,0
reversions,turnouts,0
revetments,screechy,0
reviewal,maneuvers,0
reviser,plinth,0
revisions,space,0
revisit,longhouse,0
revisited,laicization,0
revitalization,bialys,0
revitalize,violette,0
revitalized,palmistry,0
revival,residuary,0
revivals,reemploy,0
revivify,diaphanous,0
revocable,telescopes,0
revokes,reintegration,0
revolting,salivating,0
revolts,feting,0
revolutionary,redrawing,0
revolutionarily,salicylate,0
revolutionized,pendent,0
revolutionizing,jubilations,0
revolved,hydrotherapy,0
revolver,bandbox,0
revs,busulfan,0
revues,scabious,0
revulsed,inconclusiveness,0
revulsion,unsubstantiated,0
rew,soberness,0
rewarded,hardiest,0
rewarding,drench,0
rewards,immunosuppression,0
rewarmed,rong,0
reweave,peeking,0
reweaving,blintz,0
reweighed,kleptomania,0
rewires,roundy,0
rewrapping,chapstick,0
rewriter,woof,0
rewriters,poetess,0
rewrote,evangelist,0
rhabdomyosarcoma,telephony,0
rhapsodically,liquidates,0
rhe,transitions,0
rheas,blistered,0
rheometers,sideburn,0
rheostat,humanisation,0
rhetorical,tetroxide,0
rhetoricians,mollusk,0
rheumatic,gunlock,0
rheumatoid,beech,0
rheumatology,peridot,0
rheumy,polymicrobial,0
rhymed,opts,0
rhinoplasty,paraquat,0
rhinos,developmentalist,0
rhyolitic,jellies,0
rhythm,struggle,0
rhythmic,slackest,0
rhizomatous,simpliciter,0
rho,movers,0
rhombic,exchanged,0
rialto,mollusks,0
ribald,styrofoam,0
ribbed,jur,0
ribbings,thwacks,0
ribboned,outmaneuver,0
ribbony,bubba,0
ribbons,palpably,0
ribonucleoprotein,cardinal,0
ribose,afterschool,0
ribosomal,barbers,0
rice,dealer,0
ricer,narcissistic,0
rich,bigmouths,0
richer,byzantine,0
richter,captainship,0
rickets,lavishing,0
rickettsia,rowdy,0
ricky,tempo,0
rickrack,attitudinizing,0
rickshaws,millionnaire,0
ricocheted,revising,0
ricochets,catechized,0
ridded,bullish,0
ridding,jook,0
riddles,washing,0
riddling,mislabelled,0
riden,effeminate,0
ryder,misremembered,0
ridership,jugulars,0
riderships,shoveled,0
ridge,immerse,0
ridged,reorders,0
ridgling,dazzled,0
ridiculously,sipping,0
riding,butanol,0
rids,officiation,0
rye,nonmarket,0
riff,inflexibility,0
rifle,antigens,0
rifleman,inclined,0
riflery,biddy,0
rift,lilac,0
rifted,quaffs,0
rifts,unwarned,0
rigamarole,dankest,0
rigatoni,family,0
rigged,scalloping,0
rightfully,christening,0
righthand,honest,0
rightist,optional,0
rightness,repose,0
rigid,itinerary,0
riled,vicariates,0
rima,loquaciousness,0
rinderpest,mustachioed,0
ringing,stales,0
ringleader,burnable,0
ringlet,landform,0
ringmasters,courage,0
rinses,taurus,0
rinsing,phototypesetting,0
ryokan,disport,0
riot,reregulating,0
rioted,rie,0
rioter,indecency,0
riotously,corncakes,0
ripely,naam,0
ripening,classmen,0
riper,pelota,0
ripoff,embryogenesis,0
riposte,plagiaristic,0
riposted,selecting,0
ripostes,startling,0
ripples,fe,0
rippling,crowdedness,0
riprap,chacun,0
rises,fluids,0
riskier,comically,0
riskless,unmatured,0
risottos,mairie,0
ritualistically,gallstones,0
ritualized,decalogue,0
ritually,lysosomal,0
ritz,procedurals,0
ritzy,gunpoint,0
ritzier,relicensed,0
rivalry,portentously,0
rivalrous,nematology,0
rive,dyadic,0
rived,carotene,0
riverbeds,incapacitating,0
rivered,permutation,0
rivermen,grizzling,0
rives,advantageously,0
riveter,requalification,0
riveting,nonabsorbable,0
rivetting,radiosensitive,0
rm,succinic,0
roach,matchers,0
road,festooning,0
roadable,polyuria,0
roader,mutineer,0
roadhouse,interservice,0
roadless,transfixed,0
roadsters,moistens,0
roamer,circumvented,0
roams,megillah,0
roanoke,cutter,0
roar,unifies,0
roarer,flashbulbs,0
roaring,eleventh,0
roasts,tpd,0
robber,unset,0
robbery,belladonna,0
robbers,rehydrating,0
robbing,cockiest,0
robbins,bloodmobile,0
roberto,blueberry,0
roberts,subdomains,0
robin,cayman,0
robins,blueback,0
robinson,footbaths,0
robotic,muster,0
robotics,joyousness,0
robotized,transcription,0
robust,cyanides,0
robustness,overpopulate,0
roc,psychotherapeutic,0
roche,saver,0
rochester,dinners,0
rock,interlined,0
rockers,pathologist,0
rocket,stockholder,0
rocketing,stung,0
rockets,founded,0
rockfall,bioelectronics,0
rockish,summer,0
rodents,austin,0
roentgen,grabbers,0
rogatory,unhorsed,0
roger,goaltenders,0
rogers,herders,0
roguishly,transport,0
roguishness,sheave,0
royalist,stenciling,0
royalists,backstabber,0
royalty,convoluting,0
royalties,fitter,0
roid,arn,0
roiling,freezable,0
role,monochrome,0
roleplaying,deactivates,0
rolled,splits,0
rollover,clambake,0
rollovers,conventionally,0
rom,hubby,0
romancer,nelly,0
romantical,sweetmeats,0
romanticization,hillier,0
romanticized,laughable,0
romantics,reinsures,0
romeo,distressing,0
rompers,nimble,0
rond,fastest,0
rone,nudist,0
rong,multitasking,0
roofing,parkinson,0
rooflines,knots,0
rookery,tiniest,0
rookeries,mile,0
rookies,desirable,0
rooks,hotelier,0
room,incompetence,0
roomed,innuendos,0
roomers,processors,0
roomful,synergistically,0
roomfuls,nasopharyngitis,0
roomie,prophase,0
rooming,posteromedial,0
roon,literalism,0
roop,esprit,0
roost,goop,0
roosterfish,virtually,0
roosters,hypothesized,0
roosting,disloyally,0
roosts,devotes,0
rooted,saturates,0
rootedness,doneness,0
rooter,memoria,0
rope,discoverable,0
ropeable,tenpins,0
roquefort,inconsolable,0
rort,stratagem,0
rosa,gods,0
rosarian,ashamed,0
rosarians,harvard,0
rosebud,marketeers,0
rosebush,thematic,0
rosemaling,internationalizing,0
rosetta,descendents,0
rosewater,rollovers,0
rosewood,eng,0
rosy,cobs,0
rosiest,nonmonetary,0
rosin,rashly,0
rosiness,tala,0
rostrum,risers,0
rota,theorists,0
rotan,hips,0
rotarian,firmer,0
rotate,fettucine,0
rotated,desisting,0
rotational,glumly,0
rotations,equal,0
rotator,omnipotence,0
rotators,bulletproofed,0
rotgut,stroboscope,0
roti,sultan,0
rotifers,hissy,0
rotogravure,fatness,0
rottweiler,pixels,0
rotund,bluewing,0
rotundity,azide,0
rouge,seizure,0
roughhousing,quantified,0
rouille,perfector,0
roulade,jacketing,0
roundel,reporter,0
roundhouses,gazes,0
roundy,rheas,0
roundoff,talukas,0
roundtable,cameral,0
roundup,kilohertz,0
roundworm,obsequies,0
rouses,unhappy,0
rousing,uncharacteristic,0
roustabout,fulcrum,0
roustabouts,factored,0
rousting,iran,0
routers,nationalistic,0
routing,laine,0
routings,showoffs,0
routs,intracompany,0
rove,feverishly,0
rover,paraplegic,0
row,consistent,0
rowan,renumerated,0
rowboats,roan,0
rowdier,sheikh,0
rowdies,cotyledon,0
rowdyism,saudi,0
rowdily,frazzle,0
rower,bruno,0
rowth,resubmits,0
rozzers,meta,0
rubbers,revamp,0
rubbing,noncombustible,0
rubbishing,immense,0
rubbly,respirator,0
rubes,respond,0
ruby,rootworm,0
rubicon,timbres,0
rubidium,unscheduled,0
ruble,rifampin,0
rubles,unconfirmable,0
rubric,betta,0
rubs,spurn,0
rucks,unretrieved,0
rucksack,solemn,0
ruckus,holi,0
rudeness,mortuaries,0
ruder,arrear,0
rudest,mammas,0
rudiments,endothelium,0
rued,thronging,0
ruefulness,blacktop,0
ruffed,settled,0
ruffing,victuals,0
ruffled,professorial,0
rug,shamal,0
rugosa,gunwale,0
ruination,oppressors,0
ruined,hypocrisies,0
ruiner,unlikeliness,0
ruining,contumacious,0
rum,phreatic,0
rumbled,locutions,0
rumbling,truthiness,0
rumen,distilled,0
ruminal,probative,0
ruminate,dealers,0
ruminative,bereavements,0
rummages,murderess,0
rummy,knicker,0
rumor,exceed,0
rumoring,corrections,0
rumpled,jaws,0
rumpling,unhulled,0
rumpus,unroofed,0
runabouts,buns,0
rundown,stripteases,0
rune,ogress,0
rungs,lariat,0
runless,cutbacks,0
runneth,resiling,0
runny,pseudorabies,0
runoff,kitchen,0
runoffs,snowplow,0
runt,crinoids,0
runty,concur,0
runtime,meeting,0
rupa,notarize,0
ruralness,buttress,0
rushed,bloodstream,0
russell,khud,0
russet,unsated,0
russia,witchy,0
russian,nonmedically,0
rustically,overhang,0
rusticated,vigas,0
rusticity,titanomagnetite,0
rustier,commonness,0
rustled,preprocessed,0
rustlers,scuffles,0
rustles,ferris,0
rustling,strenth,0
rusts,ups,0
rutabaga,hooved,0
ruthenium,elations,0
ruthlessness,reflections,0
ruts,votive,0
sa,leeringly,0
saad,shoehorned,0
sabbaticals,canard,0
sabe,basket,0
sablefish,pestering,0
sabotaging,tomboys,0
sabots,clock,0
saccade,valuate,0
saccadic,capitulations,0
sachet,lamp,0
sacral,brows,0
sacramentally,politically,0
sacramento,vanity,0
sacred,perfuming,0
sacredness,secretiveness,0
sacrifice,bedchamber,0
sacrificed,superabundant,0
sacrificially,spicule,0
sacrilegiously,egregious,0
sacristy,drupe,0
sacs,purvey,0
saddens,washbasins,0
saddlebag,misappropriated,0
sadnesses,horror,0
sadomasochist,appt,0
sadomasochistic,nonintuitive,0
sadr,recurrence,0
safar,surrendered,0
safecracker,parchments,0
safeguarding,instantiation,0
safeguards,specialists,0
safely,vivian,0
safeway,anam,0
safflower,abductions,0
safflowers,downtowner,0
sag,guiltily,0
saga,neorealism,0
sagacious,accidently,0
sagacity,inebriate,0
sagas,appurtenances,0
sage,angstroms,0
sagely,chenilles,0
sages,confessedly,0
sagged,lily,0
sagittal,lib,0
sahara,florists,0
sahib,picornavirus,0
sayers,mishandled,0
sayings,heritability,0
sailboard,nuns,0
sailcloth,acupuncture,0
sailers,lucidly,0
sailings,jellyfish,0
saintly,scilla,0
saintliness,comps,0
sayonara,edgy,0
sair,carnality,0
saka,sap,0
sakti,sharpie,0
sal,affixes,0
salaciousness,concha,0
salad,unpatrolled,0
salamander,stressless,0
salary,appraised,0
salaried,swamy,0
saleyard,aggregation,0
salesgirl,sonority,0
salesmanship,nullifies,0
saleswomen,kingsize,0
salicylate,torturing,0
salicin,extirpate,0
saliency,friday,0
saliently,plenums,0
salinity,codicil,0
sallies,hypercritical,0
sallyport,satire,0
salmonberries,gola,0
salmons,epididymal,0
salons,recyclable,0
saloonkeeper,effusively,0
saloons,rechristens,0
sals,paper,0
salsa,passport,0
salsify,jar,0
saltbush,suspect,0
salty,beta,0
saltiers,intervention,0
saltiest,dinoflagellate,0
saltpan,boondocks,0
salts,kenaf,0
salutations,caricatures,0
salutatorian,diabolos,0
salute,salinization,0
salvagable,chubbiness,0
salvagers,mane,0
salvages,zinfandel,0
salvations,prudishness,0
salves,strep,0
salvia,megaphone,0
salvific,suffolk,0
salving,jazzers,0
salvo,blacklegged,0
salvoes,transitionary,0
salvos,overhand,0
sam,fireballs,0
samarium,over,0
samba,fakirs,0
sambaed,tramples,0
sambal,refolding,0
sambas,vibratory,0
sambhar,taps,0
sambuca,armrest,0
sambucas,superfluous,0
samisen,surrealism,0
samp,loosen,0
samson,loudmouthed,0
samurais,irritations,0
san,braces,0
sanatoria,oceanarium,0
sanatoriums,hebe,0
sanctifying,pussy,0
sanction,decarbonize,0
sanctionable,spelled,0
sandal,vitamin,0
sandbagged,spleens,0
sandbagger,purchasing,0
sandbags,proviso,0
sandbar,autotrophic,0
sandblasted,underwood,0
sandblasting,scythed,0
sandeep,pelvis,0
sander,gemlike,0
sandfly,rottenest,0
sandhog,imprisonable,0
sandlots,artemisia,0
sandpapering,extractive,0
sandpile,lazy,0
sands,haunter,0
sandspit,intellectuals,0
sandwiching,clubfeet,0
sandworm,castro,0
sandworms,unseal,0
sanger,controllably,0
sangha,contralateral,0
sangria,prescribe,0
sangrias,shrivels,0
sanguinis,bx,0
sanyasi,hydros,0
sanitary,rehydrate,0
sanitarians,toed,0
sanitation,retractors,0
sanity,reconfirm,0
sanitisation,inflicted,0
sanitises,deportees,0
sanitizes,unmined,0
sanitorium,pizzeria,0
sant,caused,0
santo,quarrymen,0
santos,boggled,0
sao,carotids,0
sapa,adjunct,0
saphenous,adrian,0
saponification,mem,0
saponin,tactic,0
sapota,squinted,0
sapphires,connexion,0
sappiness,absorbed,0
sapping,colloquially,0
saps,fingernails,0
sara,magnifier,0
sarah,memorialising,0
saran,appellants,0
sarangi,mop,0
saratoga,proofreaders,0
sarcoid,apparatuses,0
sarcoma,radian,0
sardars,bela,0
sardines,shrivelling,0
sare,keith,0
saree,bufo,0
sarees,donning,0
sargassum,celebration,0
sarge,dissolving,0
saris,kraits,0
sarpanch,southeastern,0
sarson,cartographical,0
sasa,gerunds,0
sash,megalomaniacal,0
sashayed,dignify,0
sashaying,warmonger,0
sashed,coaxes,0
sashimi,phantasmal,0
sashing,unordered,0
sass,chiselers,0
sassed,flounders,0
sassier,hungered,0
sassily,orc,0
sastra,cornetto,0
satanic,habits,0
satanists,confrontation,0
sati,recurred,0
satiating,barrelage,0
satiation,nubbly,0
satins,koala,0
satyr,powering,0
satirist,diking,0
satirize,lightkeeper,0
satis,geniuses,0
satisfaction,bolivar,0
satisfactions,toeless,0
satisfier,orphange,0
satisfying,porn,0
sativa,chronicled,0
sattva,symbolically,0
saturate,blackguards,0
saturating,dreariest,0
saturations,aoli,0
sauceboat,propounder,0
saucepans,cedarwood,0
saucepot,kari,0
saucerlike,compartment,0
saucier,whaleship,0
saudi,ulus,0
saul,breakaway,0
sault,straightness,0
saunas,docked,0
saunters,livening,0
sauropods,wrinkling,0
saute,ruth,0
sauteing,strived,0
sauterne,cardinality,0
sauternes,shuffles,0
sautes,integrations,0
sauve,frangipanis,0
savage,derailer,0
savagely,chink,0
savageries,chunk,0
savages,oxidase,0
savant,toothing,0
savate,giggle,0
savin,perfumes,0
savings,multiples,0
savor,directionality,0
savors,stockbrokerage,0
sawbones,henpecked,0
sawflies,grotesqueries,0
sawhorse,chirality,0
sawyers,historicism,0
sawlog,arteriotomy,0
saws,humanlike,0
sawtimber,cogitating,0
sax,jarhead,0
saxes,spellbinder,0
saxophonist,subset,0
saxophonists,sauropod,0
scabbards,colloids,0
scabbed,main,0
scabby,pinpointing,0
scabious,guerrila,0
scabrous,pardner,0
scaffolded,bootlickers,0
scaffoldings,safrole,0
scagliola,municipalities,0
scalawag,hazarded,0
scalding,scruffily,0
scale,blasphemy,0
scalefish,serio,0
scaler,aventurine,0
scaly,ryots,0
scaling,coatless,0
scallion,editorships,0
scallopers,abdominals,0
scaloppine,prospection,0
scalper,diction,0
scandalise,accentuated,0
scandalous,waviness,0
scandinavian,oenological,0
scandium,octal,0
scanner,surged,0
scant,uncouple,0
scanty,recompete,0
scantily,nucleons,0
scape,hayseed,0
scapegoating,unplaced,0
scapula,electrocardiogram,0
scapular,scuffed,0
scarcities,centrals,0
scaremonger,stomaches,0
scarer,valuating,0
scares,tetrapod,0
scarfing,pigeonholing,0
scarier,whetstone,0
scariest,rhyme,0
scarify,openly,0
scarlet,expressing,0
scarlets,scooped,0
scarp,fleeted,0
scatbacks,amber,0
scathed,flagellate,0
scathing,putsches,0
scatter,falsifiability,0
scattering,deflationary,0
scatty,excoriating,0
scatting,robust,0
scaup,strut,0
scaups,quaint,0
scavenged,psychotropic,0
scavenges,refitting,0
scenario,postnuptial,0
scenic,decadence,0
scented,ethiopian,0
scentless,tactlessness,0
scents,psychotherapies,0
scepters,coda,0
sceptically,incomprehensibility,0
sch,formulistic,0
schadenfreude,embarrassingly,0
scheduling,monkhood,0
scheelite,oxy,0
schematic,bauxite,0
schemers,mediastinitis,0
schemes,southwesternmost,0
schism,robbery,0
schismatic,physiologists,0
schismatics,proliferating,0
schisms,sidewalls,0
schistosome,perfecta,0
schists,decennial,0
schizophrenics,waggish,0
schlemiels,ascendant,0
schlep,pastoralist,0
schlepping,superliner,0
schleps,fincas,0
schloss,coul,0
schmear,officiant,0
schmoozed,fondle,0
schmoozes,washtubs,0
schmucks,climatologist,0
schnauzers,byways,0
schnook,straying,0
schnoz,watermelons,0
scholar,fission,0
scholars,amra,0
scholastically,intensively,0
scholastics,bluffing,0
schoolboy,chancre,0
schoolchild,compliance,0
schoolchildren,egomaniacal,0
schooled,scouted,0
schoolhouse,intermeshing,0
schoolyard,perianal,0
schoolyards,approach,0
schoolie,drat,0
schoolmarm,spelling,0
schoolmasterly,melody,0
schoolmasters,bludgeon,0
schoolmate,comparatively,0
schoolmates,rotorcraft,0
schools,selfing,0
schoolteacher,tilter,0
schoolwork,sophistry,0
sciatica,dispositional,0
science,saran,0
scienter,schleps,0
scientism,expressive,0
scientologist,reseals,0
scimitar,torched,0
scintigraphic,clench,0
scintillated,songful,0
scintillating,chargeless,0
scintillator,electrocoagulation,0
sclaffed,marrying,0
sclerotia,destructiveness,0
scoffing,hideousness,0
scofflaws,tantalized,0
scolded,thievery,0
scolding,objections,0
scoldings,handicraftsmen,0
scolds,primulas,0
sconce,yelpers,0
scoop,curbing,0
scooped,sabering,0
scoopful,surrealist,0
scoops,racehorses,0
scooted,blared,0
scooters,leaderless,0
scoots,unwind,0
scoped,creepily,0
scopolamine,planters,0
scorched,naphthenic,0
scorchers,tantalite,0
scorching,piccalilli,0
scorchingly,facilitated,0
score,overworld,0
scorer,peahen,0
scoria,dui,0
scoring,opine,0
scorpion,laborer,0
scorpionfish,tearjerkers,0
scorpions,bootblack,0
scot,bunchy,0
scottish,espionage,0
scour,melanocyte,0
scourer,worrisomely,0
scourers,overspend,0
scourges,oilers,0
scours,insights,0
scouse,docs,0
scouted,soldados,0
scouter,muchacho,0
scouting,mild,0
scoutmasters,tronc,0
scouts,bided,0
scow,buffeting,0
scows,painted,0
scrabble,termed,0
scrabbles,supercedes,0
scraggly,stutterer,0
scramble,nonblack,0
scrambles,admirable,0
